0	3
0	6
0	7
0	10
0	11
0	13
0	19
0	20
63	65
66	19
66	70
72	73
179	19
356	357
356	366
356	371
356	380
356	392
356	395
356	397
356	398
356	401
356	405
356	409
356	411
356	415
356	417
356	424
356	428
356	429
356	430
356	435
356	437
356	442
356	450
356	343
356	455
356	457
356	460
356	461
356	486
356	490
356	493
356	500
356	503
356	504
356	511
514	515
514	519
532	534
538	540
538	541
538	543
538	544
538	547
538	553
538	37
538	557
538	559
538	560
538	561
538	562
538	563
538	571
538	573
538	576
538	577
538	578
538	589
538	596
538	598
538	599
538	602
538	606
538	609
538	42
538	615
538	616
538	625
538	628
538	634
538	640
538	649
538	653
538	664
1097	1098
1128	1129
1250	1251
1264	1265
1264	3
1264	1277
1264	1278
1264	1279
1264	1283
1264	1286
1264	1289
1264	1291
1264	609
1295	1296
1344	1345
1369	185
1577	1580
1577	1581
1577	19
1591	675
1591	19
1591	1078
1591	1593
1666	1671
1666	1052
1666	1066
1666	1677
1666	1593
1666	1692
1666	1693
1666	1694
1696	1698
1696	1699
1794	1797
1794	1798
1794	428
1794	1805
1794	1808
1794	1351
1832	1836
1832	1841
1832	1842
1832	1843
1832	1845
1832	1066
1832	1851
1832	1054
1832	1854
1832	1087
1832	734
1832	1859
1832	1029
1832	1861
1832	1862
1832	1863
1832	1864
1832	1871
1832	1045
1832	1625
1832	1875
1832	1717
1832	1878
1832	1886
1832	1888
1832	1892
1832	1052
1832	1893
1832	19
1832	1900
1832	1901
1832	1905
1832	460
1832	1067
1832	1510
1832	1908
1832	1078
1832	1910
1832	1911
1832	1915
1832	1671
1832	1932
1832	1933
1998	2000
2037	19
2044	2045
2044	2046
2044	2048
2058	38
2058	2062
2058	2064
2058	2066
2058	2067
2058	544
2058	2070
2058	2074
2058	2079
2058	2082
2058	2090
2058	2094
2058	2095
2058	218
2058	460
2058	2101
2058	2102
2058	2104
2058	553
2058	2107
2058	2108
2058	2109
2058	1983
2058	2118
2167	212
2167	995
2167	218
2167	2168
2167	227
2181	2184
2181	2187
2238	2239
2238	2240
2238	1433
2238	1843
2238	2252
2238	2254
2238	562
2238	2265
2238	2267
2238	2272
2238	2274
2238	1975
2238	2286
2238	2288
2238	2289
2238	2294
2238	2295
2238	2297
2238	606
2238	19
2238	609
2238	2300
2238	1900
2238	866
2238	226
2238	2309
2238	2315
2238	2323
2238	2324
2238	2325
2238	2331
2238	2335
2238	2337
2415	2416
2415	2417
2415	964
2415	2423
2415	2424
2415	2426
2415	2428
2487	2030
2487	2490
2487	283
2685	2686
2685	1983
2685	2690
2685	854
2685	283
2685	2691
2685	2066
2685	2693
2685	2696
2685	750
2685	2701
2685	2704
2685	847
2685	700
2685	2706
2685	225
2685	2711
2685	866
2685	2713
2685	2715
2685	2717
2685	2719
2685	2215
2685	2720
2685	301
2685	2722
2685	2219
2685	2726
2685	2728
2685	2730
2762	2764
2918	2921
2918	2923
2918	2924
2918	2930
3049	3050
3049	691
3235	19
3249	1495
3249	3256
3249	3262
3499	19
2696	3510
2696	3511
2696	1705
2696	3512
2696	703
2696	3514
2696	3520
2696	649
2696	3523
2696	747
2696	1045
2696	772
2696	3538
2696	3549
2696	3551
2696	3552
2696	2067
2696	3558
2696	892
2696	3563
2696	3566
2696	2107
2696	2450
2696	1639
2696	3572
2696	2685
2696	2173
2696	3580
2696	3582
2696	3585
2696	3587
2696	3594
2696	3597
3602	964
3602	3612
3602	19
3602	760
3602	1655
3602	3621
3602	3625
3602	3627
3602	3631
3602	3632
3602	3633
3602	1983
3650	995
3650	3651
3650	544
3650	1401
3650	2095
3650	3658
3650	563
3650	3659
3650	737
3650	3664
3650	1216
3650	3665
3650	3666
3650	3670
3650	2711
3650	3672
3650	3674
3650	225
3650	3682
3650	3685
3650	3686
3650	606
3650	2720
3650	1224
3650	3692
3650	3694
3650	2573
3650	3706
3650	649
3650	3710
3650	218
3723	3724
3800	3803
3800	3807
3800	3809
3800	3810
3817	3820
3817	3822
3817	703
3817	562
3817	725
3817	3829
3817	395
3817	3833
3817	283
3817	571
3817	2274
3817	11
3817	3842
3817	2265
3817	1359
3817	3851
3817	2297
3817	3854
3817	19
3817	3862
3817	3863
3817	3864
3817	895
3817	3865
3817	2173
3817	3866
3817	3870
3817	3871
3817	3872
3817	3877
3817	941
3975	1052
3980	3983
3984	3986
3984	3990
3984	428
3984	3993
4216	1798
4230	4231
4247	4248
4247	4249
4247	19
4247	4260
4261	19
4261	3045
4304	4305
4360	4364
4360	4365
4360	4367
4372	4373
4372	4375
4372	4376
4372	2713
4372	4379
4372	649
4513	19
4594	4595
4594	995
4594	557
4594	283
4594	4598
4600	1359
4610	4611
4610	1418
4852	4854
1527	1147
1527	392
1527	609
1527	4863
1527	1029
